dme1_000000007			
dme1_000049094	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Pleuronectiformes(0.38),f:Pleuronectidae(0.37),g:Hippoglossus(0.07),s:Hippoglossus_hippoglossus(0.07)	+	k:Animalia,p:Chordata,c:Actinopterygii
dme1_000044174	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Ammodytidae(1.00),g:Hyperoplus(0.76),s:Hyperoplus_immaculatus(0.76)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_immaculatus
dme1_000042056			
dme1_000045552	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Cottidae(1.00),g:Myoxocephalus(1.00),s:Myoxocephalus_scorpius(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Myoxocephalus,s:Myoxocephalus_scorpius
dme1_000049330			
dme1_000043206			
dme1_000042577			
dme1_000049227	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(0.99),f:Sparidae(0.99),g:Pagellus(0.82),s:Pagellus_bogaraveo(0.78)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Sparidae,g:Pagellus,s:Pagellus_bogaraveo
dme1_000041024	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Cottidae(1.00),g:Taurulus(1.00),s:Taurulus_bubalis(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Taurulus,s:Taurulus_bubalis
dme1_000046896			
dme1_000049954	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Clupeiformes(1.00),f:Clupeidae(1.00),g:Clupea(1.00),s:Clupea_harengus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus
dme1_000047987			
dme1_000045916	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Siluriformes(1.00),f:Ictaluridae(0.86),g:Ictalurus(0.65),s:Ictalurus_punctatus(0.65)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae
dme1_000051364	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Clupeiformes(1.00),f:Clupeidae(1.00),g:Clupea(1.00),s:Clupea_harengus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus
dme1_000049722	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(0.44),f:Cichlidae(0.18),g:Oreochromis(0.05),s:Oreochromis_niloticus(0.05)	+	k:Animalia,p:Chordata,c:Actinopterygii
dme1_000045774			
dme1_000052118			
dme1_000045477	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(0.99)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme1_000054834			
dme1_000042874	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Moronidae(1.00),g:Dicentrarchus(1.00),s:Dicentrarchus_labrax(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax
dme1_000051034			
dme1_000051215	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Stichaeidae(1.00),g:Chirolophis(0.94),s:Chirolophis_ascanii(0.94)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Stichaeidae,g:Chirolophis,s:Chirolophis_ascanii
dme1_000054399			
dme1_000041253			
dme1_000051031	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Gadus(1.00),s:Gadus_morhua(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_morhua
dme1_000049020	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Mugiliformes(1.00),f:Mugilidae(1.00),g:Chelon(1.00),s:Chelon_labrosus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Mugiliformes,f:Mugilidae,g:Chelon,s:Chelon_labrosus
dme1_000054118			
dme1_000053110			
dme1_000038878			
dme1_000054697			
dme1_000054423			
dme1_000052330			
dme1_000052434	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Carangidae(1.00),g:Trachurus(1.00),s:Trachurus_trachurus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Carangidae,g:Trachurus,s:Trachurus_trachurus
dme1_000055436			
dme1_000056050			
dme1_000051248			
dme1_000056366	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Moronidae(1.00),g:Dicentrarchus(1.00),s:Dicentrarchus_labrax(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax
dme1_000055602			
dme1_000055458	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Blenniidae(1.00),g:Lipophrys(1.00),s:Lipophrys_pholis(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Blenniidae,g:Lipophrys,s:Lipophrys_pholis
dme1_000059489	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Pleuronectiformes(1.00),f:Scophthalmidae(1.00),g:Zeugopterus(1.00),s:Zeugopterus_punctatus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes,f:Scophthalmidae,g:Zeugopterus,s:Zeugopterus_punctatus
dme1_000037133	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Labridae(1.00),g:Symphodus(1.00),s:Symphodus_melops(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Symphodus,s:Symphodus_melops
dme1_000056582			
dme1_000054916			
dme1_000052536			
dme1_000062138			
dme1_000061265			
dme1_000062314			
dme1_000058269	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Siluriformes(0.80),f:Siluridae(0.43),g:Silurus(0.43),s:Silurus_glanis(0.43)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes
dme1_000059120			
dme1_000049872	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Gobiusculus(1.00),s:Gobiusculus_flavescens(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Gobiusculus,s:Gobiusculus_flavescens
dme1_000063028	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Atheriniformes(1.00),f:Atherinidae(1.00),g:Atherina(1.00),s:Atherina_boyeri(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri
dme1_000063048			
dme1_000056986			
dme1_000059912			
dme1_000066455			
dme1_000063974	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Siluriformes(0.99),f:Ictaluridae(0.77),g:Ameiurus(0.13),s:Ameiurus_melas(0.13)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae
dme1_000063822	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Pomatoschistus(1.00),s:Pomatoschistus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus
dme1_000066542	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Mugiliformes(1.00),f:Mugilidae(1.00),g:Chelon(1.00),s:Chelon_auratus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Mugiliformes,f:Mugilidae,g:Chelon,s:Chelon_auratus
dme1_000055285	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Scombridae(1.00),g:Scomber(1.00),s:Scomber_scombrus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Scombridae,g:Scomber,s:Scomber_scombrus
dme1_000049215	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Pleuronectiformes(0.34),f:Pleuronectidae(0.33),g:Glyptocephalus(0.32),s:Glyptocephalus_cynoglossus(0.32)	+	k:Animalia,p:Chordata,c:Actinopterygii
dme1_000055469			
dme1_000064938	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Siluriformes(0.97),f:Ictaluridae(0.85),g:Ictalurus(0.71),s:Ictalurus_punctatus(0.71)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae,g:Ictalurus,s:Ictalurus_punctatus
dme1_000066452			
dme1_000072556			
dme1_000067422			
dme1_000060440			
dme1_000071570			
dme1_000071642			
dme1_000064464	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Lotidae(1.00),g:Molva(1.00),s:Molva_molva(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Lotidae,g:Molva,s:Molva_molva
dme1_000066985			
dme1_000068863	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Gadus(0.10),s:Gadus_morhua(0.10)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae
dme1_000072856			
dme1_000070034			
dme1_000071600			
dme1_000068660	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Siluriformes(1.00),f:Ictaluridae(0.81),g:Ameiurus(0.27),s:Ameiurus_melas(0.27)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae
dme1_000069048	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Labridae(1.00),g:Symphodus(1.00),s:Symphodus_bailloni(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Symphodus,s:Symphodus_bailloni
dme1_000080181			
dme1_000079852	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Merlucciidae(1.00),g:Merluccius(1.00),s:Merluccius_merluccius(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Merlucciidae,g:Merluccius,s:Merluccius_merluccius
dme1_000075834	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_minutus
dme1_000062898			
dme1_000074148			
dme1_000060507	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Moronidae(1.00),g:Dicentrarchus(1.00),s:Dicentrarchus_labrax(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax
dme1_000078454			
dme1_000075940	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Micromesistius(0.99),s:Micromesistius_poutassou(0.99)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Micromesistius,s:Micromesistius_poutassou
dme1_000081058	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Pholidae(1.00),g:Pholis(1.00),s:Pholis_gunnellus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Pholidae,g:Pholis,s:Pholis_gunnellus
dme1_000075945			
dme1_000080740			
dme1_000063425			
dme1_000080388	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Ammodytidae(1.00),g:Ammodytes(1.00),s:Ammodytes_tobianus(0.99)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus
dme1_000077350	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Sparidae(1.00),g:Sparus(1.00),s:Sparus_aurata(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Sparidae,g:Sparus,s:Sparus_aurata
dme1_000080059	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Pomatoschistus(1.00),s:Pomatoschistus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus
dme1_000077193			
dme1_000075254			
dme1_000077395	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_minutus
dme1_000069297	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Labridae(1.00),g:Ctenolabrus(1.00),s:Ctenolabrus_rupestris(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Ctenolabrus,s:Ctenolabrus_rupestris
dme1_000081653	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme1_000057637	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Cottidae(1.00),g:Taurulus(1.00),s:Taurulus_bubalis(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Taurulus,s:Taurulus_bubalis
dme1_000083615	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Syngnathiformes(1.00),f:Syngnathidae(1.00),g:Syngnathus(1.00),s:Syngnathus_acus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Syngnathus,s:Syngnathus_acus
dme1_000082605			
dme1_000083198			
dme1_000084070			
dme1_000089032			
dme1_000083997	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Crystallogobius(1.00),s:Crystallogobius_linearis(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Crystallogobius,s:Crystallogobius_linearis
dme1_000083122			
dme1_000083013			
dme1_000085266			
dme1_000083456			
dme1_000086126			
dme1_000085553			
dme1_000066669			
dme1_000062708	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Pleuronectiformes(0.99),f:Pleuronectidae(0.99),g:Platichthys(0.67),s:Platichthys_flesus(0.67)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes,f:Pleuronectidae
dme1_000087966			
dme1_000094397			
dme1_000091063	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(0.98),s:Salmo_salar(0.98)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Salmoniformes,f:Salmonidae,g:Salmo,s:Salmo_salar
dme1_000055221			
dme1_000096334	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Clupeiformes(1.00),f:Clupeidae(1.00),g:Clupea(1.00),s:Clupea_harengus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus
dme1_000092308			
dme1_000085745			
dme1_000090049			
dme1_000093172			
dme1_000073764			
dme1_000101098			
dme1_000101975	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Labridae(1.00),g:Labrus(1.00),s:Labrus_bergylta(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_bergylta
dme1_000088387			
dme1_000093602			
dme1_000078217	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Pomatoschistus(1.00),s:Pomatoschistus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus
dme1_000107557			
dme1_000091562			
dme1_000100158	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Gadus(1.00),s:Gadus_morhua(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_morhua
dme1_000091276			
dme1_000071589	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(1.00),s:Salmo_salar(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Salmoniformes,f:Salmonidae,g:Salmo,s:Salmo_salar
dme1_000108526			
dme1_000101677	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Raniceps(1.00),s:Raniceps_raninus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Raniceps,s:Raniceps_raninus
dme1_000109673	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Pleuronectiformes(0.98),f:Pleuronectidae(0.98),g:Platichthys(0.76),s:Platichthys_flesus(0.76)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes,f:Pleuronectidae,g:Platichthys,s:Platichthys_flesus
dme1_000103438			
dme1_000102224			
dme1_000111734	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Triglidae(1.00),g:Chelidonichthys(1.00),s:Chelidonichthys_cuculus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Triglidae,g:Chelidonichthys,s:Chelidonichthys_cuculus
dme1_000111851	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Moronidae(1.00),g:Dicentrarchus(1.00),s:Dicentrarchus_labrax(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax
dme1_000102846			
dme1_000107359			
dme1_000117804			
dme1_000112229			
dme1_000119804	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme1_000125799	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Moronidae(1.00),g:Dicentrarchus(1.00),s:Dicentrarchus_labrax(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax
dme1_000116970	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Ammodytidae(1.00),g:Ammodytes(1.00),s:Ammodytes_marinus(0.93)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_marinus
dme1_000117578			
dme1_000090798			
dme1_000099009			
dme1_000107438	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Atheriniformes(1.00),f:Atherinidae(1.00),g:Atherina(1.00),s:Atherina_boyeri(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri
dme1_000159233			
dme1_000110205	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Labridae(1.00),g:Labrus(1.00),s:Labrus_bergylta(0.98)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_bergylta
dme1_000119265			
dme1_000125582			
dme1_000130022	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme1_000161087			
dme1_000127047			
dme1_000159412			
dme1_000135766	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme1_000127049			
dme1_000111955			
dme1_000127729			
dme1_000141406			
dme1_000116963	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Atheriniformes(1.00),f:Atherinidae(1.00),g:Atherina(1.00),s:Atherina_boyeri(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri
dme1_000125932			
dme1_000161464			
dme1_000129396			
dme1_000135697			
dme1_000149767	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_minutus
dme1_000112359	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Pollachius(0.96),s:Pollachius_virens(0.76)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Pollachius,s:Pollachius_virens
dme1_000135639	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Labridae(1.00),g:Symphodus(1.00),s:Symphodus_melops(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Symphodus,s:Symphodus_melops
dme1_000138336			
dme1_000157445			
dme1_000162051	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(1.00),s:Salmo_salar(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Salmoniformes,f:Salmonidae,g:Salmo,s:Salmo_salar
dme1_000162171			
dme1_000116274			
dme1_000161071			
dme1_000162782	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Atheriniformes(1.00),f:Atherinidae(1.00),g:Atherina(1.00),s:Atherina_boyeri(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri
dme1_000162619	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_minutus
dme1_000142935			
dme1_000163218	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Moronidae(1.00),g:Dicentrarchus(1.00),s:Dicentrarchus_labrax(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax
dme1_000167457			
dme1_000178779			
dme1_000153188	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Pomatoschistus(1.00),s:Pomatoschistus_minutus(0.99)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus
dme1_000166355	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
